asin,n_obs,mae,rmse,r2,mape
B09FT58QQP,206,10.271710318037606,20.23376911736216,0.991842926522331,8.06494068636657
B01J6XXR38,206,9.501927532177527,20.39057529696113,0.9846957613741973,7.3717784945173195
B00ECDM78E,206,8.907280496023233,20.51734060103857,0.9854250980272617,7.218393571793068
B008GRTSV6,206,8.385184994299435,20.595940175410085,0.9837256031236531,6.7480411211656826
B071S84ZW7,185,9.229928734238083,20.79698328125281,0.98114046296274,6.870626224241865
B07HB8V9LQ,192,9.644070455133916,20.82854943834877,0.9832738593829577,8.137684932953002
B01HGM33HG,201,10.158624516956841,20.845378027102168,0.9863936456685718,7.842867425093893
B0DMYQ32SC,206,10.4260071019293,20.882288544132983,0.9816240846514711,8.096223637337511
B096SRYXMP,206,9.792260625987376,20.907135118267604,0.990044266117908,7.610772987740451
B0B3MNRDGL,206,10.07010896747552,20.99734290963625,0.9908082521079546,7.974557521524588
B09JWQH8XG,197,11.096270658909367,21.08651323663244,0.9806494562978825,8.243346278937674
B00Q6P4CMA,206,10.127021179569576,21.164371087482632,0.9860128102857924,8.474936869133714
B0CJVK87Y7,203,11.164813439035651,21.198498489680063,0.9768711230190333,8.846792955904146
B09D5PW315,201,10.953242576940736,21.311811330527785,0.9876519717491173,9.395468391154846
B08B6FMPTP,14,11.889127856663297,21.350743259395156,0.9255905007657537,11.580097195464353
B00DOMYL24,204,9.987901497728686,21.35791864837746,0.9848310090321822,7.426254402375483
B07T72QG3K,206,10.226001300533998,21.41572502206925,0.9739118373497198,9.054495128452757
B01018DC96,188,9.755069423026226,21.49612214042193,0.9852179148368,8.636281947025298
B0DNZCJ93D,203,10.11968167093587,21.694367467706318,0.9753101243325835,7.3164483496540065
B010OYASRG,202,11.110894729028834,21.77080323074877,0.9757767648958557,9.3349098682748
B092J8LPWR,188,10.860425529987253,21.871307567386136,0.9835729445859857,9.64043748582834
B004R4N2B4,193,10.068807023102755,21.973745221721792,0.9809347721627898,8.510018975496479
B09V9P5Q6W,206,10.406304120461916,22.05761642359799,0.982300197568018,7.963303491880105
B006T9ZKAQ,206,8.883084621059085,22.210907056499106,0.9813636089110006,7.059920024912795
B00001R3W3,206,10.107975799690173,22.26644906438311,0.9740216969333646,8.154523143757173
B0CFCQVZS6,206,11.492834561357222,22.445499629658777,0.9832226812173137,8.242039359418925
B09VMJM5RD,206,10.988166153731854,22.47710340691128,0.9795433024005964,8.592052740355113
B0DPGK6XQ6,195,10.639396582383378,22.534826110549382,0.9832177161493229,7.417000737037753
B08NP57YRG,206,10.731713021657997,22.712947956897054,0.988391030412143,9.353749628071203
B0D8WJYSF9,206,10.93793765475449,22.76541652098285,0.981865750098074,8.30607223102578
B09BF64J55,201,11.81439932998733,22.80484392347308,0.9807840255483973,9.110126527639775
B0BQZBMXD4,206,11.070426936751431,22.81575952114333,0.9801554149777774,8.61622502450707
B01D5H8JW0,206,10.32353551096129,22.885089694809675,0.9808815539722506,8.074393137530448
B07Q7DM9HP,203,11.275007058035564,22.923902068077567,0.9828804239230974,8.559233134360706
B01FHNBKYO,206,10.377245831721035,22.9249258375326,0.9750721517596939,7.691959981289793
B0CDH415QV,204,12.559735206342209,23.007899039056753,0.9778350307711048,8.657472838267758
B01MT1T425,206,10.17584356511681,23.01988442993081,0.9803265105200756,8.20499429739639
B0DS2TCW9L,200,10.340340912246702,23.075581608863224,0.970578696905122,7.54362712384901
B09ZWG648V,206,10.787937379300017,23.07853642376975,0.9750380456847911,8.412495292607716
B07RZXSJBM,206,10.806963820411163,23.09719521389738,0.9817475519069038,8.4908750913014
B083BT3VXZ,80,13.385006288528444,23.179158576357192,0.9825924748495853,12.19017912141993
B09CY995KT,206,11.47560734471071,23.205903618298194,0.9892106184958893,8.175520399434188
B01LW8V8CD,206,10.374029937855248,23.260015696671765,0.9830154808840716,7.287189499631023
B00SFSU53G,206,10.698991937822509,23.26247357366487,0.981854290055216,9.40962884213347
B0D7FVQ1ZB,206,11.806350270521294,23.411710742892197,0.9771221187779133,8.49616755791556
B00NBC3IVW,206,10.731051512597832,23.47422068873263,0.9824200343476873,6.95063731904295
B07WCNYGM1,206,11.501509187568738,23.581431708818904,0.9800882246999884,8.143987330039607
B0CT9MB4WR,206,11.934635060227034,23.63732618182168,0.9860893784103306,8.30923823901535
B019Z81V3M,206,11.456076902463598,23.711496319287935,0.9826564960070262,9.391259734898002
B08YDW8HKX,206,12.268819875161626,23.77188320070121,0.9877645206443544,8.809710877554322
B0CMC2FZFD,205,12.09900413336405,23.779781529858173,0.9752976778466376,9.063026722155849
B015WBVKN2,206,11.584821133567292,23.841655550424743,0.9803591884022383,9.25218819052425
B000JJI6XA,206,9.658650788427556,23.870600212623984,0.9879857204053514,7.28784300087343
B001E1Y5O6,194,9.676698657950174,24.02317025417981,0.9747071182585701,7.366124134509988
B0BGM5XPQZ,206,11.982387786235623,24.026080168359268,0.9871195296915418,9.18417589119891
B0000511U7,205,10.108643864887519,24.11957569828933,0.9807986178257287,7.067570947792019
B0C1QNRGHC,206,12.178116163698213,24.1232846691387,0.9793144445485552,8.67516214186063
B0CL3P2YHF,196,10.176383836123406,24.12679623091676,0.9654436867313427,9.418763682620366
B0D1YQKDNL,202,12.609997036055763,24.285521150923127,0.9858456952275227,9.342719183702103
B0F1GF1KFC,202,11.994488962947731,24.287606935166423,0.974086805625828,10.036136817392777
B09NBVS84T,206,11.46605805637767,24.35308413128737,0.98149550641443,7.780636865384408
B00HH4AU1Q,206,9.697416282024198,24.527825041714525,0.9785199496740389,7.155606277899289
B0B5MC3G1Y,206,10.967174058006803,24.56414847770851,0.9780872821969393,8.246194210928712
B0093162RM,206,9.349390624240765,24.61099468818898,0.9738981446813052,6.6038222956428445
B0CG19QXWD,198,10.846985391751684,24.694911435245505,0.980342646910951,8.263128442366167
B0797MY6JB,206,11.10075102583876,24.775153670021695,0.9838948554046608,8.259780422420896
B01AQ6OWAG,206,11.375468837034356,24.860139320625592,0.9824390099361815,7.712574257826373
B06Y4FJD33,206,9.550616639239117,24.86930596259022,0.9852210276556366,7.803006498665667
B0FNWCYLZN,86,11.98991202687108,24.998091812734877,0.9614161554351867,8.66206570320567
B08PZDSP2Z,206,11.39739679290253,25.00162907325021,0.9876204966304675,8.818318181529074
B0D9YZJ3V7,200,12.019619726085661,25.08090508591873,0.9698446029249814,8.309758251415895
B0C8PR4W22,206,12.950481663120605,25.095866252846214,0.9802751878440418,8.201368093561124
B07C2Z21X5,206,11.416830478316372,25.098855090729483,0.9912852785588254,8.592355292108147
B0BQPRV3NJ,206,11.012119169605587,25.1356723673219,0.9826905711602948,8.189661149062568
B0846VRJV8,206,13.772719979795436,25.218600151867808,0.9858202465507281,12.00410485352223
B017JS6PD6,206,11.65424575157536,25.228006105090376,0.9797486974113183,8.397581248883718
B0C2F5KD26,204,12.012487805403916,25.250013945980033,0.9754798418634396,8.831984678149032
B06XFTWCBJ,206,10.496058116468411,25.274455468594265,0.9714848488118273,7.750464064840696
B08KDZ2NZX,206,13.01860081496748,25.34571117391612,0.9716841613170786,11.331205125074623
B0C1KPXPM9,205,12.265032868362052,25.357766466745105,0.9758017564543101,9.358534915392116
B0BS1T9J4Y,206,12.906458135808554,25.37437450260238,0.9760355141379036,9.244919866884162
B0CCZ26B5V,206,12.504229445040803,25.409862433352934,0.9821919389793297,9.298420026744884
B09YDS8BHK,206,11.420893762551465,25.423760910363114,0.9813375795210634,8.920952489261984
B0CTKVLHMW,206,12.88498287025007,25.530904158724592,0.984340088093035,9.369466730893707
B0G39X5N25,61,14.679151128550044,25.548687073172957,0.9787889060241723,9.471416544075153
B002NU5O9C,206,10.86713717590258,25.65987498806489,0.9798997279712002,8.043378582215396
B0B4MV1TGL,206,11.884097477533285,25.662907324247353,0.977253646792198,7.750253944054335
B07N3WYLKZ,206,11.008794253451152,25.677401407101872,0.9758873442068188,8.747115140219648
B0C1HGKNG7,206,12.168065324431483,25.722583117000124,0.9811137950732741,8.811479590550912
B07KFDS3PT,197,11.836598084832206,25.726335519866335,0.9855850561836009,8.00700691450366
B0CNCHLR56,206,11.838086020645587,25.769410557305342,0.9771404980428859,8.167670426433949
B0GKFLQ9SW,36,11.928864055209694,25.812353783371297,0.9655946909426958,7.626199696942507
B00176T9OY,195,9.785181213770159,25.835173328118948,0.983149046235199,6.768332895397224
B09SG2Q23M,204,12.97173926110361,25.83761732774487,0.9834245848045212,8.05058034565992
B0D83J6JJ9,192,11.358301301995914,25.856068447909664,0.9764466918447238,7.33152650236676
B0D636SL59,206,12.714574334042743,25.89093221244095,0.9761646846567901,9.114195162999716
B07YP9FBMM,206,12.438687370911387,25.934238469548102,0.9843662343535892,9.310462618569524
B08LCPKS6G,193,13.58359391158109,25.958440245416334,0.9852773395302636,11.303117627123905
B09LYF2ST7,206,12.280211667551576,25.983882241789683,0.9839967964302122,8.23263300811779
B0FQPJXQB3,174,10.478627220899208,26.12575987073064,0.9668508853988352,9.154654675439653
B0B2J7WSDK,206,12.64759575899365,26.130126155534356,0.9729486636921856,8.349376072785903
B004PO10E2,206,10.986742941013818,26.251265773788155,0.9781108919626265,7.459186629463757
B0B18TST2R,206,12.200770964483612,26.33844412292737,0.9868480316923954,7.953409154028947
B08LF1F981,206,12.668753236289161,26.407637526609165,0.9752683793797536,10.005198483508385
B0C546P8BQ,206,13.246710648027438,26.47222420922881,0.9736457286455278,9.388882692613446
B07NWB8H5S,206,12.996239011542311,26.50680738020228,0.9766615498727659,8.976346347080302
B001EVGIYG,206,10.988664406619026,26.527949086879065,0.982377960909148,6.623729166726688
B0DYJKTHYF,202,10.324174218130583,26.543729970458916,0.9682431432593884,8.15725418794446
B0CQXHLJ81,82,11.693474507680754,26.58404994179993,0.9883986669561036,8.621301112528885
B0BVVMVHSY,206,13.509587034484715,26.600963022853687,0.9817298731915279,9.190137145052196
B07J4WHNFC,206,12.040362783635704,26.746949677418467,0.9748012034974314,9.35735033662524
B0CHN2D8KM,206,12.562149307936142,26.832203957809394,0.9739494173885078,9.49996736924201
B07FTHL5PF,206,13.00119754754224,27.01775523018228,0.9800105089507574,8.707125357966127
B0C6FTSYQ9,206,13.490610376098783,27.049501543321817,0.9856354976638741,8.650519726073869
B005VULXA0,206,10.365965647003025,27.081504928420394,0.9786765814368915,6.267873833978231
B0DDM7PFLW,201,12.007527200784255,27.10144616346386,0.9684890871273933,8.047715968663233
B0D1XD1ZV3,206,13.658168238112069,27.11578129296781,0.9730120654079107,10.239120507653666
B0DJFXWNT7,206,12.49616262454431,27.18250913850976,0.9721384574998574,8.68776569389395
B0DXXYS4BJ,206,11.845714632886127,27.307246096011962,0.9680076847930551,9.040803952890636
B0F1FR8V1T,52,13.343110667375417,27.320508120215063,0.9474623126028122,8.774769107166103
B0D6WD2QSQ,199,12.45567375365214,27.368787906936248,0.9774551792002204,7.922262473139694
B0CQF6T2K1,206,13.130747266695337,27.38954102788039,0.983897933446905,8.59981035276504
B0D9R7Q449,206,11.85404193174492,27.444671990248814,0.9775676727419839,7.949696981522115
B08HMWZBXC,190,14.070138097361513,27.454789461316096,0.9741948320748416,11.965004103644713
B0FR2XRSHH,176,13.077105261087418,27.50909878708465,0.9627527854539147,9.85558850525689
B0CLF2DNMV,206,13.038784817353035,27.51638744095719,0.9827400340157477,8.344165871615603
B0CFV9XR2Q,205,12.745956925461932,27.80977162190942,0.9827331910906534,9.181365186718077
B07BB8LSM1,206,12.022299045729406,27.81187589294512,0.9677139679129299,10.544991429812839
B0DT2344N3,206,12.191314056544627,27.934875184822804,0.9674004784612608,8.45050707051029
B0863FR3S9,206,11.14808077756641,27.956525510968785,0.9708863872564973,10.81770078757947
B0DSK2MB15,201,12.382247484311534,28.34344146788598,0.9770494888691353,8.399849625424878
B0FP4SCNWD,192,12.432248477041723,28.47733907254635,0.9640069936564067,11.010459649036164
B07HH1QSLB,197,13.390165933134593,28.502328224109824,0.9778067196980736,9.105229602864455
B0C6LSD69F,206,12.470326659841447,28.746730020293434,0.9778463480369778,9.386355878974948
B07G95FFN3,206,12.418580088383942,28.76262972189451,0.9867320202139912,8.929655614649773
B0732MD43P,206,12.586909087931065,28.806431289142502,0.9840496030561003,8.249415897980166
B0DTTMYBRH,205,12.991184974019124,29.003071342998677,0.9790616106499473,9.047148622000492
B0BTYCRJSS,199,12.204234863262082,29.06084049264703,0.9818663779347354,9.358997720534653
B072LNKHBB,180,12.662967085838318,29.118402365106935,0.9738404076478514,7.883372119958917
B01JB7ZU5M,206,10.519395068826027,29.23511337400043,0.9793694927557514,8.01923836526927
B088Z22VYF,206,15.342019897294277,29.295296211876412,0.978447733240235,10.97090968513715
B0DY8BRMM5,199,13.468508468129528,29.3515025231262,0.9738478732618612,9.322317565177826
B0734S1YBS,204,11.288523293663475,29.413662581236643,0.9710593835877809,7.2563582464181655
B0CWXNS552,205,12.067599819741599,29.500284717375592,0.9648451427429803,9.206551974576705
B0DJMFS75S,125,12.422860831604003,29.502281204060658,0.9819947549910215,8.103593190855
B0F5QPF2YC,206,12.818877748933811,29.650951562132583,0.9709780855721016,8.907514498366632
B0D2XRXNGY,206,12.356883703435507,29.715170064682688,0.9666859013903294,8.891207493526911
B0B8PDHRWY,206,13.359298524208441,29.826605936905114,0.9723387925260584,8.680841735713955
B08WJ26WP6,200,12.5534615067482,29.867117513883706,0.9811825222527537,8.945478630156845
B0CQXG17RL,206,13.149328503099461,29.87542387539998,0.9683995754904612,9.140956547608491
B0DR9LFNGX,206,12.82585870390957,29.963009146897747,0.9751732739604513,9.6073573126849
B0FQFB8FMG,186,13.381716113244336,30.017593380919735,0.9686875922370887,9.257120081468845
B083M8DP6X,206,15.431436625730646,30.030576973035117,0.9773927795478378,12.291612008769235
B0CHHSFMRL,204,14.141411942687688,30.04219101757577,0.9804559393734356,9.217430951328062
B0DVZY44YR,205,13.250981815896383,30.069542419076825,0.9731867269482906,9.118277060250064
B08G84P8ZX,191,14.632015865585569,30.150363950689258,0.9766979631327152,11.804031997242637
B09L951YB4,3,21.557721455891926,30.233788477439766,0.973481982222056,7.852357278518888
B0GJTXVN9Z,47,12.61504595857985,30.248041905595397,0.9187176088349667,10.757567141739328
B0CT3SGHXL,206,13.285457967369302,30.261332648601915,0.9801450255244015,9.226197471395174
B0DWMJJQVC,195,13.258094370035025,30.266961662881943,0.9720856456192606,9.296427213349657
B084TDB4HK,206,14.387191710425814,30.296765993945122,0.967141662175119,11.339183711021503
B0D43WW8F2,206,14.120743909206205,30.374806893643896,0.9808163157989954,8.867336513658582
B0CKLRY533,206,13.758830018182401,30.388626265502463,0.9606806876928439,9.468028280035538
B0828BJGD2,206,15.174383820561532,30.39210020477808,0.9770691198784127,12.802473750214496
B08GNHJB6X,206,14.50505973788141,30.424275788081445,0.9666889870743103,13.012089668300133
B073QX1ZMS,206,12.673302070099172,30.434302994702275,0.9851307550978913,7.572427760335813
B09Z6Q2MLC,206,11.948566498710113,30.514769956299524,0.9562006882785213,8.144583999802322
B0CF2QYW8H,200,14.096496205902099,30.623702518299464,0.9836066223636137,8.84080598908184
B0FDDKHY1B,193,12.359892060571385,30.662799498832097,0.9596048443873617,8.917740977926714
B0CPHW5JQY,177,12.476095175662282,30.748476481011316,0.9654477416469327,9.125561690003762
B0DGJ7HYG1,190,14.028505528700979,30.874962844698768,0.9622499429383609,9.037296064186592
B091BD6KJR,206,14.497131934490017,30.885705126533594,0.9788263973840773,9.402679220459765
B0BQPSX5CR,203,13.72972955055425,30.935335717658717,0.9823339668502292,8.2889297649956
B0DS2B3P2B,206,13.151822341715249,30.95419702915275,0.9762448571758444,7.777923616137484
B000E8SWQM,206,11.010018437209638,31.238356904715705,0.9848857649894759,7.041954399829472
B000AJIF4E,201,10.134785053670702,31.27809991204083,0.9822684874227852,6.707527493902249
B088D8JG3L,206,16.562691437989763,31.29748663666951,0.9793416197176614,12.87721344722941
B088F7SY6S,206,13.5843412741874,31.483099287130972,0.9534674068899408,11.679985064241304
B08D1VF18M,206,16.265978512254733,31.5195498226738,0.9673961915558928,13.202373632141695
B07NFTCZZS,206,14.143284381940529,31.64524973486406,0.9704948946678615,8.241350788594886
B00004WLJ6,201,10.27594170565629,31.68595136406869,0.985669506674681,5.877284457111733
B0G6HLWS6Q,33,14.740977642174924,31.72992709267495,0.9197725564182269,10.621875082297674
B0DZ77D5HL,187,14.139000411212123,31.938155448551306,0.9636208572443693,10.321197542542901
B0CJYL1Q9S,206,14.409853363037108,31.97132747828316,0.9801041867518817,9.492156101224083
B0BSVQ37CB,206,14.411001557840883,31.987044109265916,0.9673441979020625,9.862697161948068
B0CTBCDD6D,202,13.530629214201822,32.094091117785815,0.9610474294706638,8.396439194871235
B0CNXKKRPH,206,14.331638696726085,32.13127564789881,0.9749270990073362,9.274149772957527
B0DVTGBCBL,199,13.89072743871104,32.139711537752746,0.9744066749367482,10.092519172452993
B0F3MMK1J4,206,13.263991322656278,32.18175866803029,0.9586795001599795,8.995068462068046
B01MTB55WH,206,11.66132591849392,32.24250579227848,0.9773299061607191,6.787661493973579
B081QPF19F,206,14.286898372983469,32.28666685563094,0.955813401550135,10.346726153077675
B07889DGLD,206,12.035653683097618,32.47853741961736,0.978158518940935,7.655107614327439
B07YVMJFB9,138,14.931998883675837,32.50407265818373,0.9575906410401381,10.917962169969703
B0CCBXRYRC,203,16.629732278438624,32.54041610915055,0.9743117817741521,9.706775563455643
B09M94KXPN,206,13.715591122895768,32.54383017614334,0.9635444946682035,8.69171863841387
B0FTT4VH34,129,14.045719231302424,32.56212374494544,0.9514710951900669,10.693785606465807
B06XKPQ6YZ,206,13.234298447914496,32.60354073146163,0.9745303877981735,7.278538592952471
B01JRNIWJG,206,12.602484301780033,32.60976622769698,0.981440705205408,7.626064509098433
B0F8XV7MPP,123,12.483141700775642,32.709978068613545,0.9403453195213085,8.416720453678478
B07KXSR99Y,193,14.4328533084652,32.85898822317827,0.9814713415303362,7.8048543116997395
B0CRTYZG5C,178,13.390451429131328,32.92614528163459,0.978008659458791,8.581704333294192
B07Q1GHB5X,206,13.297400501862313,32.98375300217283,0.9775535456555822,8.10917636103584
B07SHBQY7Z,203,15.066149877726739,33.04669751994706,0.9766683366773752,9.141001988113782
B0787W458R,206,13.871929867661114,33.07992289755418,0.9771541704317572,8.929102436685225
B075F6TB7F,206,14.099137884991842,33.10039591690705,0.9804004303955499,8.39870475161495
B0GPY9PKD6,8,18.715609626770018,33.159462836130785,0.8142187864336184,11.876195140878952
B0CVM2GJCN,200,13.238120100498197,33.16569403588716,0.9758645359146851,8.390960552333514
B0DMHV5BG9,200,14.236710415649414,33.184811660130755,0.9712953943603015,8.458485931946337
B0BVWNK619,206,14.389850767931893,33.36966754961629,0.9641020314956643,9.787100562192332
B0797LMJF5,192,14.047346047858397,33.418694088623866,0.9673271141341994,8.823043097010398
B0BS1QCFHX,206,13.838206533876438,33.58614811182129,0.9767950612686034,9.006767867567476
B0BYNVS3RP,206,14.85510644431253,33.836938947256684,0.9593433084785717,10.223676854348748
B07431YDWM,206,12.77084121130045,34.0633887507077,0.9727945408084324,7.957502569962246
B0F38GK1QZ,206,13.053438257939606,34.13495597553112,0.9670112182275622,9.197148769125066
B0F2KLX2T3,204,13.282408042234533,34.31040546126182,0.9680418556817935,8.956863117611656
B0GQVBT32P,13,16.592522383469802,34.59529649407885,0.7911092714827612,11.731790125141965
B0CTJR2C5X,206,15.311263319034017,34.682704055127225,0.9763592112953438,9.594787860304551
B0DJV4N98X,206,14.9638178973522,34.68498161891033,0.9739617070057006,8.998170336119705
B0CTBD4X55,206,13.538975217874768,34.72182221819968,0.9596846492317761,8.623086731848266
B0DF44RTTP,198,13.73142004870405,35.0019612742973,0.9771377215286869,7.955209318315551
B0DYR3D7QQ,203,14.595328214391701,35.16153889532614,0.9706124270915581,8.375217077902079
B0DWCRXZF2,197,14.262125319272734,35.32614573917873,0.9513418325144007,9.992361115418667
B0CSXV3GK4,198,14.79365131281843,35.56759599910042,0.9591968974515266,7.713268470825279
B0D5KKV2MS,167,13.902968542704325,35.57043716583412,0.9552178919942652,9.066083145011465
B082KJCR7N,206,17.78376996382926,35.65174073177062,0.9671761997763855,13.382409636150284
B0811Q28N6,206,15.946011785766453,35.82059861178143,0.9781246877258345,10.136007374824601
B0DCJRW7BB,206,14.24284784844778,35.9452859963678,0.9552554768534741,8.083989373859557
B0CY6S748H,206,14.096929923770496,36.1416861710876,0.9705437427962972,9.957161500437886
B0CQ1CVW3Z,206,14.568562297821044,36.24721724797821,0.9540954682151781,9.267050092651505
B08QMG7Z4R,17,20.201460784463322,36.25794992676974,0.9709901274190125,15.519182268212543
B0DKL298QX,206,15.98427454337333,36.340473255711224,0.9694415046024151,8.86811588323896
B0CV5T2YG6,206,13.967182044705142,36.49089418821236,0.956715885645956,8.785986183842182
B0BWNYBRNL,204,16.470617814905502,36.63127994639332,0.9622518369956093,9.603335739311635
B0FC5Q65J8,206,13.762397061320186,36.81565928079467,0.9371028892390476,8.963010417253358
B071DGMNMX,5,23.010067214965822,37.01152559849111,0.9469302947546026,35.82663515829353
B0D2PNH494,204,13.567588088091682,37.146697289200425,0.9578466038187876,8.373668313883506
B0D637HK8Q,206,15.146035473925394,37.55654100555352,0.9680482226878205,8.294933979948103
B0FWCXJVHN,151,17.630999195780976,37.818875982681064,0.9490800989516381,12.806754848482457
B0FL9Y93H2,206,13.70196410530979,37.847088574747815,0.967487217640077,8.084038755203208
B0D6354JRF,200,13.401463079357148,37.88271222012791,0.9684638477582103,8.051175454176716
B0FDSLV3B9,203,11.50161243419929,37.91810221043167,0.9616202137883726,7.604061612498788
B0DYWNQMQJ,188,17.099022326976694,38.49719356361934,0.966683510945566,9.778281432810441
B0BW9QKYZK,206,15.395508716175852,38.740747674676754,0.9734949275577025,9.28593840652734
B0B1J7N2F2,2,28.88649284362793,38.768180544389395,-0.1284546297247935,33.005037225956876
B0D1XKVS39,206,13.834057890512407,38.77816218905118,0.9721235369816358,8.215234958115431
B0D9WWB3WX,206,15.335462014281632,38.94585168816409,0.9567679156136282,7.834255856918729
B0CT6D6Q27,206,11.54049424051081,38.94945398851026,0.9585062879947644,8.088231619827962
B0D8LH2VSP,194,15.333441032527649,39.44309361411608,0.9544926503034581,7.942453320144555
B0D3WGM8X8,202,14.400414194635827,39.46706693744895,0.9542355860356785,9.742119690023879
B0D526GSYY,206,13.67175881367285,39.888010711420115,0.9606783881312594,9.668148147285791
B0DGWNRBZJ,195,12.912332664783184,40.28876220724386,0.9575010629281205,8.95711355168398
B0DX2LNZ68,192,12.98599100768566,40.472358355628984,0.9569576695654748,9.139779117319557
B0D1DFRKNG,206,14.397609196912892,40.48147212835921,0.9528026886105231,9.15764923388335
B0DCLFYFSR,206,13.552663953558913,40.55930005465806,0.9573274812205854,8.802368887306372
B0CCYKVVRH,201,12.154953508234735,40.63130891614625,0.97469502452338,8.261854693075513
B0CTBF4MKS,200,12.204131595706938,40.63683081510507,0.9577646568490842,8.727589767491171
B0CTP56C5R,203,12.31693779386323,41.08362563282017,0.9699897027339383,8.371939447893412
B0DYJWL6QS,205,13.734427680317948,41.463821011581835,0.9573506133431954,9.714556805384609
B0D9R2KDY9,206,13.165701936981051,41.5038114354904,0.9542116820581845,7.589256647955997
B0DWGS5977,206,13.734591587399972,41.53141236193998,0.9599226132516674,8.91408518645173
B0F1PQD5GW,206,14.606436973219935,41.60447049203271,0.9594054039946441,9.5520627717048
B0GQVF4SV7,11,24.338767346468842,41.671276933653985,0.9582047796222197,15.550658328903102
B0BS1PRC4L,203,12.789457023883687,41.67181583919849,0.971525275395638,7.710069734987389
B0CF74G2RL,197,13.341721024101759,41.68216101438216,0.9569920146393127,9.52704992877241
B0DGHYQ1VJ,206,14.509609852114925,41.835934053145,0.9547174014159004,9.04652238101879
B0DCKHXDC3,206,16.14233770564922,41.84335496876469,0.964471562172288,8.385598203909389
B0D7QTSXY5,192,16.648763469358286,41.85210498505005,0.9683133794468586,7.889233358384239
B0FDKR4RVP,202,16.61078467435176,41.882102223667836,0.9475919877002057,10.500711290922526
B0D79ND3N7,190,12.563743354295427,42.010655220751524,0.9630327302234084,7.417098587518396
B0CRT6HQ82,206,13.561335240521474,42.129645895966696,0.9577528371061611,8.461560095580692
B0DM6S4FMH,206,12.327689067970201,42.13191560300649,0.949910067485243,8.23554132572407
B0916TKFF2,206,11.739410501591209,42.204146134461894,0.9492192296279159,8.28508357122454
B0FKW2NYJ5,194,11.812324511046263,42.232374993509545,0.9563863710505495,8.115584019565816
B0CGXYM9TP,195,14.05777574597872,42.54626530428696,0.9718286027582286,8.69507391701128
B0D1CPPL85,206,16.61444984769358,42.69130981348467,0.9720580845497753,9.478617147587345
B0CDC6H66Y,203,14.762085475169965,42.69480544471682,0.9712663074482272,9.297992613681789
B0F7NY3VLM,204,18.050445536164673,42.76421505082152,0.954044313668479,10.547628820728683
